case,file,line,signal,text,timestamp
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,62,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 26 PORTFOLIO_SIGNAL REPORT= sagco_ish/portfolio/case-studies/${CASE}_SAGCO_Portfolio_Case_Study.md  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,63,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 29 RUNTIME_SIGNAL   run_agent hallucheck  sagco_ish/hallucheck/bin/sagco-hallucheck $CASE $TRUTH $REPORT runtime_alpha_report_vs_truth  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,64,ERU_SIGNAL,C1602_CASE_001 sagco_ish/shared_state/logs/state_updates.csv 3 ERU_SIGNAL C1602_CASE_001 ERU_NODE GREEN health_80_alerts_2 2026-06-04T20:02:37Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,65,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/shared_state/logs/state_updates.csv 4 PORTFOLIO_SIGNAL C1602_CASE_001 PORTFOLIO_GEN_NODE ACTIVE case_study_generated 2026-06-04T20:14:14Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,66,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/shared_state/logs/state_updates.csv 5 PORTFOLIO_SIGNAL C1602_CASE_001 PORTFOLIO_GEN_NODE ACTIVE case_study_generated 2026-06-04T20:14:45Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,67,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 3 PORTFOLIO_SIGNAL OUT= ${2:-sagco_ish/portfolio/case-studies/${CASE}_SAGCO_Portfolio_Case_Study.md}  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,68,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 4 PORTFOLIO_SIGNAL [ -z  $CASE  ] && echo  usage: sagco-portfolio-generate CASE  && exit 1 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,69,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 7 PORTFOLIO_SIGNAL FUZZ= sagco_ish/portfolio/logs/portfolio_fuzz.csv  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,70,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 8 AGENT_SIGNAL EVID= sagco_ish/evidence/logs/evidence_register.csv  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,71,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 9 ERU_SIGNAL ERU= sagco_ish/wafer/logs/wafer_eru.csv  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,72,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 14 RUNTIME_SIGNAL This case study documents a live workflow using shared state  evidence hashing  fuzz scanning  ERU variance tracking  and portfolio signal extraction. 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,73,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 17 INGEST_SIGNAL - Gmail / PDF ingest 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,74,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 19 ERU_SIGNAL - ERU expected-vs-actual variance 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,75,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 34 ERU_SIGNAL ## ERU / Wafer Variance 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,76,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 36 ERU_SIGNAL $(tail -n 15  $ERU  2>/dev/null || echo  NO_ERU_LOG ) 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,77,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 44 AGENT_SIGNAL - Multi-agent orchestration 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,78,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 46 ERU_SIGNAL - Expected vs actual validation 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,79,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/portfolio/bin/sagco-portfolio-generate 56 PORTFOLIO_SIGNAL   sagco_ish/hallucheck/bin/sagco-hallucheck  $CASE   $TRUTH   $OUT   portfolio_report_vs_truth  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,80,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/eru/bin/sagco-eru-report 2 ERU_SIGNAL # SAGCO Brick 024 - ERU Aggregator 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,81,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/eru/bin/sagco-eru-report 10 ERU_SIGNAL # wafer_eru.csv: case label expected actual variance status timestamp 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,82,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/eru/bin/sagco-eru-report 11 ERU_SIGNAL ERU_LOG= sagco_ish/wafer/logs/wafer_eru.csv  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,83,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/eru/bin/sagco-eru-report 12 ERU_SIGNAL if [ ! -f  $ERU_LOG  ]; then 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,84,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/eru/bin/sagco-eru-report 13 ERU_SIGNAL   echo  ERU_LOG_NOT_FOUND: $ERU_LOG  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,85,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/eru/bin/sagco-eru-report 18 ERU_SIGNAL grep  ^${CASE}    $ERU_LOG  >  $TMPFILE  2>/dev/null || true 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,86,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/eru/bin/sagco-eru-report 21 ERU_SIGNAL   echo  NO_ERU_DATA_FOR_CASE: $CASE  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,87,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/eru/bin/sagco-eru-report 54 ERU_SIGNAL echo  === SAGCO ERU REPORT: $CASE ===  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,88,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/eru/bin/sagco-eru-report 67 ERU_SIGNAL echo  SAGCO_ERU_REPORT_COMPLETE  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,89,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/agents/eru/bin/sagco-eru-report 69 ERU_SIGNAL sagco_ish/shared_state/bin/sagco-state  $CASE   ERU_NODE   $STATUS   health_${HEALTH}_alerts_${ALERT}  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,90,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/scheduler/logs/run_history.csv 1 AGENT_SIGNAL case agent status timestamp 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,91,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/scheduler/logs/run_history.csv 8 PORTFOLIO_SIGNAL C1602_CASE_001 portfolio START 2026-06-04T19:43:09Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,92,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/scheduler/logs/run_history.csv 9 PORTFOLIO_SIGNAL C1602_CASE_001 portfolio COMPLETE 2026-06-04T19:43:09Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,93,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/scheduler/bin/sagco-run 3 AGENT_SIGNAL REG= sagco_ish/registry/logs/command_registry.csv  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,94,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/scheduler/bin/sagco-run 7 AGENT_SIGNAL     echo  case agent status timestamp  >  $LOG  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,95,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/scheduler/bin/sagco-run 21 PORTFOLIO_SIGNAL             demo|mission|regression|portfolio|palace) 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,96,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/scheduler/bin/sagco-scheduler 5 AGENT_SIGNAL OUT= sagco_ish/scheduler/logs/scheduler_register.csv  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,97,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 3 PORTFOLIO_SIGNAL # Usage: sagco-portfolio-fuzz <CASE_ID> <SEARCH_ROOT> 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,98,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 6 PORTFOLIO_SIGNAL OUT= sagco_ish/portfolio/logs/portfolio_fuzz.csv  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,99,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 7 PORTFOLIO_SIGNAL mkdir -p sagco_ish/portfolio/logs 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,100,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 16 RUNTIME_SIGNAL    workflow|compose|dashboard|runtime|Gmail|Dropbox|PDF|agent|command|register|case.study|portfolio|ERU|variance|expected|actual|evidence|hash|sha256  \ 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,101,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 20 RUNTIME_SIGNAL     /workflow|compose|dashboard|runtime/ { print  RUNTIME_SIGNAL ; exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,102,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 21 INGEST_SIGNAL     /Gmail|Dropbox|PDF/                  { print  INGEST_SIGNAL ;  exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,103,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 22 AGENT_SIGNAL     /agent|command|register/             { print  AGENT_SIGNAL ;   exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,104,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 23 PORTFOLIO_SIGNAL     /case.study|portfolio/               { print  PORTFOLIO_SIGNAL ; exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,105,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 24 ERU_SIGNAL     /ERU|variance|expected|actual/       { print  ERU_SIGNAL ;     exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,106,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 25 EVIDENCE_SIGNAL     /evidence|hash|sha256/               { print  EVIDENCE_SIGNAL ; exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,107,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/bin/sagco-portfolio-fuzz 33 PORTFOLIO_SIGNAL sagco_ish/shared_state/bin/sagco-state  $CASE   PORTFOLIO_GIDRA_NODE   ACTIVE   portfolio_fuzz_hits_$COUNT  2>/dev/null 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,108,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md 4 RUNTIME_SIGNAL This case study documents a live workflow using shared state  evidence hashing  fuzz scanning  ERU variance tracking  and portfolio signal extraction. 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,109,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md 7 INGEST_SIGNAL - Gmail / PDF ingest 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,110,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md 9 ERU_SIGNAL - ERU expected-vs-actual variance 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,111,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md 30 ERU_SIGNAL ## ERU / Wafer Variance 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,112,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md 32 ERU_SIGNAL case label expected actual variance status timestamp 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,113,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md 43 AGENT_SIGNAL - Multi-agent orchestration 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,114,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md 45 ERU_SIGNAL - Expected vs actual validation 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,115,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 10 PORTFOLIO_SIGNAL This case study documents the design and operation of SAGCO (Sovereignty Architecture 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,116,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 11 EVIDENCE_SIGNAL General Compiler and Orchestrator)  a custom-built distributed evidence engine running 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,117,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 14 INGEST_SIGNAL SAGCO converts raw field engineering data — PDF scopes  Excel wafers  orientation 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,118,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 15 INGEST_SIGNAL captures  and Gmail attachments — into structured  cryptographically verifiable 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,119,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 16 PORTFOLIO_SIGNAL portfolio artifacts with zero third-party cloud dependency. 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,120,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 18 AGENT_SIGNAL **Key Achievement:** A single command (`sagco-run C1602_CASE_001`) causes three independent 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,121,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 20 PORTFOLIO_SIGNAL produce an audit-ready case study document automatically. 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,122,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 27 INGEST_SIGNAL FIELD PDF / GMAIL ATTACHMENT 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,123,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 31 ERU_SIGNAL     sagco-wafer (ERU variance engine) 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,124,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 39 PORTFOLIO_SIGNAL     sagco-portfolio-fuzz (GIDRA signal miner) 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,125,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 41 PORTFOLIO_SIGNAL     sagco-portfolio-generate  ← THIS DOCUMENT 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,126,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 55 ERU_SIGNAL | ERU Observations | 3 | 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,127,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 56 ERU_SIGNAL | ERU Green (on-target) | 1 | 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,128,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 57 ERU_SIGNAL | ERU Alerts (variance) | 2 | 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,129,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 64 ERU_SIGNAL ## ERU Variance Analysis 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,130,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 66 ERU_SIGNAL The Expected Reality Unit (ERU) engine compares Excel wafer predictions against 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,131,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 67 ERU_SIGNAL field capture actuals. Variance = actual - expected. 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,132,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 71 ERU_SIGNAL | variance = 0 | GREEN | 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,133,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 72 ERU_SIGNAL | abs(variance) ≤ 2 | YELLOW | 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,134,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 73 ERU_SIGNAL | abs(variance) > 2 | RED (ALERT) | 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,135,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 77 ERU_SIGNAL **Recent ERU Data:** 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,136,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 89 PORTFOLIO_SIGNAL identified 0 portfolio-grade signals across the repository. 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,137,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 94 ERU_SIGNAL | ERU_SIGNAL | 0 | 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,138,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 99 AGENT_SIGNAL ## Registered Agent Fleet (15 commands) 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,139,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 105 PORTFOLIO_SIGNAL portfolio bin/sagco-portfolio tool ACTIVE 2026-06-04T19:42:42Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,140,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 109 RUNTIME_SIGNAL dashboard sagco_ish/dashboard/bin/sagco-dashboard tool ACTIVE 2026-06-04T19:42:42Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,141,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 116 AGENT_SIGNAL eru-report sagco_ish/agents/eru/bin/sagco-eru-report analysis ACTIVE 2026-06-04T20:02:40Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,142,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md 125 ERU_SIGNAL C1602_CASE_001 ERU_NODE GREEN health_80_alerts_2 2026-06-04T20:02:37Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
